experiment,algorithm,ensemble,l,delta,m,k,rho,success,n_iter,residual_norm,stop_reason
weak_phase,SNHTP,gaussian,1,0.35,45,13,0.28888888888888886,0,20,0.9364431170846309,stagnation
weak_phase,SNHTP,gaussian,1,0.35,45,13,0.28888888888888886,1,6,1.1762280963509088e-08,residual_small
weak_phase,SNHTP,gaussian,1,0.35,45,14,0.3111111111111111,0,20,0.7121317543580218,stagnation
weak_phase,SNHTP,gaussian,1,0.35,45,14,0.3111111111111111,0,21,1.0015671760117733,stagnation
weak_phase,SNHTP,gaussian,1,0.35,45,14,0.3111111111111111,0,24,0.9928016559471157,stagnation
weak_phase,SNHTP,gaussian,1,0.35,45,14,0.3111111111111111,0,20,0.7922671955398148,stagnation
weak_phase,SNHTP,gaussian,1,0.55,71,21,0.29577464788732394,0,20,1.1276024250659789,stagnation
weak_phase,SNHTP,gaussian,1,0.55,71,21,0.29577464788732394,0,22,0.7529983753507321,stagnation
weak_phase,SNHTP,gaussian,1,0.55,71,21,0.29577464788732394,0,20,1.1764657132872844,stagnation
weak_phase,SNHTP,gaussian,1,0.55,71,21,0.29577464788732394,0,20,1.3997627158076533,stagnation
weak_phase,SNHTP,gaussian,1,0.55,71,22,0.30985915492957744,0,23,0.9201786000553743,stagnation
weak_phase,SNHTP,gaussian,1,0.55,71,22,0.30985915492957744,1,6,4.346459910229491e-08,residual_small
weak_phase,SNHTP,gaussian,1,0.55,71,22,0.30985915492957744,0,20,1.17548929145112,stagnation
weak_phase,SNHTP,gaussian,1,0.55,71,22,0.30985915492957744,1,6,2.8314554662809256e-08,residual_small
weak_phase,SNHTP,gaussian,1,0.55,71,23,0.323943661971831,0,20,1.091441065177091,stagnation
weak_phase,SNHTP,gaussian,1,0.55,71,23,0.323943661971831,0,22,1.1329052048797341,stagnation
weak_phase,SNHTP,gaussian,1,0.55,71,23,0.323943661971831,0,19,1.258874804623806,stagnation
weak_phase,SNHTP,gaussian,1,0.55,71,23,0.323943661971831,0,22,0.830900209812746,stagnation
weak_phase,SNHTP,gaussian,1,0.75,96,29,0.3020833333333333,1,7,4.7816083617884455e-08,residual_small
weak_phase,SNHTP,gaussian,1,0.75,96,29,0.3020833333333333,0,23,1.266522888794324,stagnation
weak_phase,SNHTP,gaussian,1,0.75,96,29,0.3020833333333333,0,22,1.2451877944599652,stagnation
weak_phase,SNHTP,gaussian,1,0.75,96,29,0.3020833333333333,1,7,5.072772488997545e-08,residual_small
weak_phase,SNHTP,gaussian,1,0.75,96,30,0.3125,0,20,1.0577248781594997,stagnation
weak_phase,SNHTP,gaussian,1,0.75,96,30,0.3125,1,4,3.4476335011681274e-08,residual_small
weak_phase,SNHTP,gaussian,1,0.75,96,30,0.3125,0,24,0.8268337003302388,stagnation
weak_phase,SNHTP,gaussian,1,0.75,96,30,0.3125,0,21,1.0845268701026105,stagnation
weak_phase,SNHTP,gaussian,1,0.75,96,31,0.3229166666666667,1,11,5.170379547472202e-08,residual_small
weak_phase,SNHTP,gaussian,1,0.75,96,31,0.3229166666666667,1,6,3.448185725485822e-08,residual_small
weak_phase,SNHTP,gaussian,1,0.75,96,31,0.3229166666666667,0,21,1.2699137493767774,stagnation
weak_phase,SNHTP,gaussian,1,0.75,96,31,0.3229166666666667,0,19,1.241600427266064,stagnation
weak_phase,SNHTP,gaussian,1,0.9,116,42,0.3620689655172414,0,19,1.4837393839410877,stagnation
weak_phase,SNHTP,gaussian,1,0.9,116,42,0.3620689655172414,1,11,6.307053412205999e-08,residual_small
weak_phase,SNHTP,gaussian,1,0.9,116,42,0.3620689655172414,1,6,8.192468813263061e-08,residual_small
weak_phase,SNHTP,gaussian,1,0.9,116,42,0.3620689655172414,0,20,1.327259155420556,stagnation
weak_phase,SNHTP,gaussian,1,0.9,116,43,0.3706896551724138,0,21,1.5299988912341331,stagnation
weak_phase,SNHTP,gaussian,1,0.9,116,43,0.3706896551724138,1,5,1.203592132831048e-07,residual_small
weak_phase,SNHTP,gaussian,1,0.9,116,43,0.3706896551724138,0,21,1.4287681467037308,stagnation
weak_phase,SNHTP,gaussian,1,0.9,116,43,0.3706896551724138,0,19,1.0803885180758972,stagnation
weak_phase,SNHTP,gaussian,1,0.9,116,44,0.3793103448275862,0,22,1.24747468405022,stagnation
weak_phase,SNHTP,gaussian,1,0.9,116,44,0.3793103448275862,0,20,1.436710796112571,stagnation
weak_phase,SNHTP,gaussian,1,0.9,116,44,0.3793103448275862,1,4,5.5852266334374986e-08,residual_small
weak_phase,SNHTP,gaussian,1,0.9,116,44,0.3793103448275862,0,19,1.2020649480702552,stagnation
weak_phase,SNHTP,gaussian,2,0.15,20,4,0.2,1,3,7.081178626110962e-16,residual_small
weak_phase,SNHTP,gaussian,2,0.15,20,4,0.2,0,19,0.9221343387666457,stagnation
weak_phase,SNHTP,gaussian,2,0.15,20,4,0.2,1,3,7.143354525469096e-16,residual_small
weak_phase,SNHTP,gaussian,2,0.15,20,4,0.2,1,2,7.231799815149006e-16,residual_small
weak_phase,SNHTP,gaussian,2,0.15,20,5,0.25,0,127,0.8679850003321571,slow_late_rate
weak_phase,SNHTP,gaussian,2,0.15,20,5,0.25,0,18,0.7449439494987319,stagnation
weak_phase,SNHTP,gaussian,2,0.15,20,5,0.25,0,21,1.0788594824349709,stagnation
weak_phase,SNHTP,gaussian,2,0.15,20,5,0.25,0,17,0.8232189658721863,stagnation
weak_phase,SNHTP,gaussian,2,0.15,20,6,0.3,1,5,1.5936208837632082e-15,residual_small
weak_phase,SNHTP,gaussian,2,0.15,20,6,0.3,0,22,0.8403982239535532,stagnation
weak_phase,SNHTP,gaussian,2,0.15,20,6,0.3,0,19,0.9661882612243309,stagnation
weak_phase,SNHTP,gaussian,2,0.15,20,6,0.3,0,127,1.6285294118049234,slow_late_rate
weak_phase,SNHTP,gaussian,2,0.35,45,15,0.3333333333333333,0,18,1.706509794465883,stagnation
weak_phase,SNHTP,gaussian,2,0.35,45,15,0.3333333333333333,0,18,1.249270600913334,stagnation
weak_phase,SNHTP,gaussian,2,0.35,45,15,0.3333333333333333,0,21,1.0750307464860267,stagnation
weak_phase,SNHTP,gaussian,2,0.35,45,15,0.3333333333333333,0,19,1.835567991402447,stagnation
weak_phase,SNHTP,gaussian,2,0.35,45,16,0.35555555555555557,0,20,1.1200737004741284,stagnation
weak_phase,SNHTP,gaussian,2,0.35,45,16,0.35555555555555557,0,21,1.7284746108083253,stagnation
weak_phase,SNHTP,gaussian,2,0.35,45,16,0.35555555555555557,0,20,1.0103308773213067,stagnation
weak_phase,SNHTP,gaussian,2,0.35,45,16,0.35555555555555557,0,20,1.2336458810190152,stagnation
weak_phase,SNHTP,gaussian,2,0.35,45,17,0.37777777777777777,0,19,1.5352025139337755,stagnation
weak_phase,SNHTP,gaussian,2,0.35,45,17,0.37777777777777777,0,20,1.2434171984105482,stagnation
weak_phase,SNHTP,gaussian,2,0.35,45,17,0.37777777777777777,1,4,2.223745396496962e-08,residual_small
weak_phase,SNHTP,gaussian,2,0.35,45,17,0.37777777777777777,0,22,1.2151049843349433,stagnation
weak_phase,SNHTP,gaussian,2,0.55,71,25,0.352112676056338,0,20,1.4139499646805027,stagnation
weak_phase,SNHTP,gaussian,2,0.55,71,25,0.352112676056338,1,4,4.37370321969635e-08,residual_small
weak_phase,SNHTP,gaussian,2,0.55,71,25,0.352112676056338,0,21,1.4284321489922,stagnation
weak_phase,SNHTP,gaussian,2,0.55,71,25,0.352112676056338,0,20,1.55434044092575,stagnation
weak_phase,SNHTP,gaussian,2,0.55,71,26,0.36619718309859156,0,20,1.683092440194869,stagnation
weak_phase,SNHTP,gaussian,2,0.55,71,26,0.36619718309859156,0,19,1.3337900515738679,stagnation
weak_phase,SNHTP,gaussian,2,0.55,71,26,0.36619718309859156,1,6,8.534503641086578e-08,residual_small
weak_phase,SNHTP,gaussian,2,0.55,71,26,0.36619718309859156,0,19,2.3111739568756327,stagnation
weak_phase,SNHTP,gaussian,2,0.55,71,27,0.38028169014084506,0,21,1.137738299473543,stagnation
weak_phase,SNHTP,gaussian,2,0.55,71,27,0.38028169014084506,1,8,4.522765173968208e-08,residual_small
weak_phase,SNHTP,gaussian,2,0.55,71,27,0.38028169014084506,1,4,2.4376299946587802e-08,residual_small
weak_phase,SNHTP,gaussian,2,0.55,71,27,0.38028169014084506,1,5,9.58886035013195e-08,residual_small
weak_phase,SNHTP,gaussian,2,0.75,96,35,0.3645833333333333,1,4,8.666771395713264e-08,residual_small
weak_phase,SNHTP,gaussian,2,0.75,96,35,0.3645833333333333,1,7,2.6141830988408333e-08,residual_small
weak_phase,SNHTP,gaussian,2,0.75,96,35,0.3645833333333333,1,3,5.767178137802007e-08,residual_small
weak_phase,SNHTP,gaussian,2,0.75,96,35,0.3645833333333333,0,24,1.2444022208121628,stagnation
weak_phase,SNHTP,gaussian,2,0.75,96,36,0.375,0,20,1.3664164189442296,stagnation
weak_phase,SNHTP,gaussian,2,0.75,96,36,0.375,1,4,6.100450800623403e-08,residual_small
weak_phase,SNHTP,gaussian,2,0.75,96,36,0.375,1,7,8.757075386696288e-08,residual_small
weak_phase,SNHTP,gaussian,2,0.75,96,36,0.375,1,3,7.380552298287896e-08,residual_small
weak_phase,SNHTP,gaussian,2,0.75,96,37,0.3854166666666667,1,6,1.1206616810890932e-07,residual_small
weak_phase,SNHTP,gaussian,2,0.75,96,37,0.3854166666666667,0,19,1.3680228060578574,stagnation
weak_phase,SNHTP,gaussian,2,0.75,96,37,0.3854166666666667,0,20,1.5264828938782546,stagnation
weak_phase,SNHTP,gaussian,2,0.75,96,37,0.3854166666666667,1,3,6.802915911391935e-08,residual_small
weak_phase,SNHTP,gaussian,2,0.9,116,53,0.45689655172413796,1,6,1.444593068074387e-07,residual_small
weak_phase,SNHTP,gaussian,2,0.9,116,53,0.45689655172413796,1,7,8.132971935209133e-08,residual_small
weak_phase,SNHTP,gaussian,2,0.9,116,53,0.45689655172413796,0,24,1.1448242553314127,stagnation
weak_phase,SNHTP,gaussian,2,0.9,116,53,0.45689655172413796,0,20,0.780677364127173,stagnation
weak_phase,SNHTP,gaussian,2,0.9,116,54,0.46551724137931033,1,7,7.684922703360052e-08,residual_small
weak_phase,SNHTP,gaussian,2,0.9,116,54,0.46551724137931033,0,20,1.4656966720474378,stagnation
weak_phase,SNHTP,gaussian,2,0.9,116,54,0.46551724137931033,0,20,1.0593594888671023,stagnation
weak_phase,SNHTP,gaussian,2,0.9,116,54,0.46551724137931033,1,8,8.91129889256333e-08,residual_small
weak_phase,SNHTP,gaussian,2,0.9,116,55,0.47413793103448276,0,27,1.0215273874306112,stagnation
weak_phase,SNHTP,gaussian,2,0.9,116,55,0.47413793103448276,0,20,1.925507452279839,stagnation
weak_phase,SNHTP,gaussian,2,0.9,116,55,0.47413793103448276,0,19,1.6716280609022052,stagnation
weak_phase,SNHTP,gaussian,2,0.9,116,55,0.47413793103448276,0,22,1.5727796566816414,stagnation
weak_phase,SNHTP,gaussian,5,0.15,20,4,0.2,1,2,2.2233193693955165e-15,residual_small
weak_phase,SNHTP,gaussian,5,0.15,20,4,0.2,1,2,1.1934090639317103e-15,residual_small
weak_phase,SNHTP,gaussian,5,0.15,20,4,0.2,0,20,1.2273149097267646,stagnation
weak_phase,SNHTP,gaussian,5,0.15,20,4,0.2,1,2,1.712213373230847e-15,residual_small
weak_phase,SNHTP,gaussian,5,0.15,20,5,0.25,0,18,1.878529733936456,stagnation
weak_phase,SNHTP,gaussian,5,0.15,20,5,0.25,1,2,1.4857752769936607e-15,residual_small
weak_phase,SNHTP,gaussian,5,0.15,20,5,0.25,0,17,2.0908274900352604,stagnation
weak_phase,SNHTP,gaussian,5,0.15,20,5,0.25,0,19,1.757995426934422,stagnation
weak_phase,SNHTP,gaussian,5,0.15,20,6,0.3,1,1,1.6599699376216826e-15,residual_small
weak_phase,SNHTP,gaussian,5,0.15,20,6,0.3,1,2,1.3299492596067802e-15,residual_small
weak_phase,SNHTP,gaussian,5,0.15,20,6,0.3,1,3,1.3910981617333524e-15,residual_small
weak_phase,SNHTP,gaussian,5,0.15,20,6,0.3,1,3,1.397373329631566e-15,residual_small
weak_phase,SNHTP,gaussian,5,0.35,45,21,0.4666666666666667,0,20,1.4347290676443591,stagnation
weak_phase,SNHTP,gaussian,5,0.35,45,21,0.4666666666666667,1,6,7.246313278900839e-08,residual_small
weak_phase,SNHTP,gaussian,5,0.35,45,21,0.4666666666666667,0,20,2.3138495322507664,stagnation
weak_phase,SNHTP,gaussian,5,0.35,45,21,0.4666666666666667,0,20,2.230284579968165,stagnation
weak_phase,SNHTP,gaussian,5,0.35,45,22,0.4888888888888889,0,19,2.5131628158566,stagnation
weak_phase,SNHTP,gaussian,5,0.35,45,22,0.4888888888888889,0,19,3.2608292329584483,stagnation
weak_phase,SNHTP,gaussian,5,0.35,45,22,0.4888888888888889,0,18,3.7108232254925113,stagnation
weak_phase,SNHTP,gaussian,5,0.35,45,22,0.4888888888888889,0,18,2.6225882333118977,stagnation
weak_phase,SNHTP,gaussian,5,0.35,45,23,0.5111111111111111,0,18,3.0243250119928438,stagnation
weak_phase,SNHTP,gaussian,5,0.35,45,23,0.5111111111111111,0,20,2.2821921668204777,stagnation
weak_phase,SNHTP,gaussian,5,0.35,45,23,0.5111111111111111,0,19,1.8903002765623464,stagnation
weak_phase,SNHTP,gaussian,5,0.35,45,23,0.5111111111111111,0,18,3.497920387680075,stagnation
weak_phase,SNHTP,gaussian,5,0.55,71,34,0.4788732394366197,0,20,2.330230110844747,stagnation
weak_phase,SNHTP,gaussian,5,0.55,71,34,0.4788732394366197,1,7,2.2038004139690527e-07,residual_small
weak_phase,SNHTP,gaussian,5,0.55,71,34,0.4788732394366197,0,19,1.2510583304933074,stagnation
weak_phase,SNHTP,gaussian,5,0.55,71,34,0.4788732394366197,0,18,3.21240093018825,stagnation
weak_phase,SNHTP,gaussian,5,0.55,71,35,0.49295774647887325,1,4,1.651858985493339e-07,residual_small
weak_phase,SNHTP,gaussian,5,0.55,71,35,0.49295774647887325,0,22,1.7328559865711077,stagnation
weak_phase,SNHTP,gaussian,5,0.55,71,35,0.49295774647887325,0,19,2.4658972223483424,stagnation
weak_phase,SNHTP,gaussian,5,0.55,71,35,0.49295774647887325,0,21,1.3098346852507043,stagnation
weak_phase,SNHTP,gaussian,5,0.55,71,36,0.5070422535211268,0,18,3.67827423556119,stagnation
weak_phase,SNHTP,gaussian,5,0.55,71,36,0.5070422535211268,1,6,9.139313985593658e-08,residual_small
weak_phase,SNHTP,gaussian,5,0.55,71,36,0.5070422535211268,1,5,1.9057972074315446e-07,residual_small
weak_phase,SNHTP,gaussian,5,0.55,71,36,0.5070422535211268,1,4,1.1367010772208115e-07,residual_small
weak_phase,SNHTP,gaussian,5,0.75,96,58,0.6041666666666666,0,23,1.9055380003776161,stagnation
weak_phase,SNHTP,gaussian,5,0.75,96,58,0.6041666666666666,1,5,1.8473073073036968e-07,residual_small
weak_phase,SNHTP,gaussian,5,0.75,96,58,0.6041666666666666,0,19,2.253210760298492,stagnation
weak_phase,SNHTP,gaussian,5,0.75,96,58,0.6041666666666666,0,21,2.459849527895158,stagnation
weak_phase,SNHTP,gaussian,5,0.75,96,59,0.6145833333333334,1,4,2.8040190315308343e-07,residual_small
weak_phase,SNHTP,gaussian,5,0.75,96,59,0.6145833333333334,1,4,2.5003241778511103e-07,residual_small
weak_phase,SNHTP,gaussian,5,0.75,96,59,0.6145833333333334,0,21,2.2809714258621523,stagnation
weak_phase,SNHTP,gaussian,5,0.75,96,59,0.6145833333333334,0,18,2.903096703188431,stagnation
weak_phase,SNHTP,gaussian,5,0.75,96,60,0.625,0,20,3.285483063515659,stagnation
weak_phase,SNHTP,gaussian,5,0.75,96,60,0.625,0,19,3.3837758824671824,stagnation
weak_phase,SNHTP,gaussian,5,0.75,96,60,0.625,1,6,3.357437069700583e-07,residual_small
weak_phase,SNHTP,gaussian,5,0.75,96,60,0.625,0,20,3.1525268825988237,stagnation
weak_phase,SNHTP,gaussian,5,0.9,116,57,0.49137931034482757,1,4,2.444457682158569e-07,residual_small
weak_phase,SNHTP,gaussian,5,0.9,116,57,0.49137931034482757,1,4,2.0990594161358752e-07,residual_small
weak_phase,SNHTP,gaussian,5,0.9,116,57,0.49137931034482757,1,2,2.434411363720153e-07,residual_small
weak_phase,SNHTP,gaussian,5,0.9,116,57,0.49137931034482757,1,3,2.1688934293734474e-07,residual_small
weak_phase,SNHTP,gaussian,5,0.9,116,58,0.5,0,21,1.632745712056804,stagnation
weak_phase,SNHTP,gaussian,5,0.9,116,58,0.5,0,20,1.343429405358901,stagnation
weak_phase,SNHTP,gaussian,5,0.9,116,58,0.5,1,5,2.578619664505082e-07,residual_small
weak_phase,SNHTP,gaussian,5,0.9,116,58,0.5,1,4,2.131148985916494e-07,residual_small
weak_phase,SNHTP,gaussian,5,0.9,116,59,0.5086206896551724,1,3,2.164140860855591e-07,residual_small
weak_phase,SNHTP,gaussian,5,0.9,116,59,0.5086206896551724,1,4,2.1552025661118678e-07,residual_small
weak_phase,SNHTP,gaussian,5,0.9,116,59,0.5086206896551724,1,3,1.778574383415162e-07,residual_small
weak_phase,SNHTP,gaussian,5,0.9,116,59,0.5086206896551724,1,3,2.6625910082848067e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.15,20,4,0.2,1,1,4.188320553237459e-15,residual_small
weak_phase,SNHTP,gaussian,10,0.15,20,4,0.2,1,2,1.4925836396915964e-15,residual_small
weak_phase,SNHTP,gaussian,10,0.15,20,4,0.2,1,2,2.071996303070442e-15,residual_small
weak_phase,SNHTP,gaussian,10,0.15,20,4,0.2,0,18,1.563811028862949,stagnation
weak_phase,SNHTP,gaussian,10,0.15,20,5,0.25,1,3,1.602867595056278e-15,residual_small
weak_phase,SNHTP,gaussian,10,0.15,20,5,0.25,0,18,2.04030684973718,stagnation
weak_phase,SNHTP,gaussian,10,0.15,20,5,0.25,0,19,1.6779646316894623,stagnation
weak_phase,SNHTP,gaussian,10,0.15,20,5,0.25,0,18,1.6863400290576382,stagnation
weak_phase,SNHTP,gaussian,10,0.15,20,6,0.3,1,2,2.5502041287241137e-15,residual_small
weak_phase,SNHTP,gaussian,10,0.15,20,6,0.3,1,2,3.109343788959738e-15,residual_small
weak_phase,SNHTP,gaussian,10,0.15,20,6,0.3,0,126,2.563664032072945,slow_late_rate
weak_phase,SNHTP,gaussian,10,0.15,20,6,0.3,0,127,1.814251822429751,slow_late_rate
weak_phase,SNHTP,gaussian,10,0.35,45,21,0.4666666666666667,1,3,1.511599198119006e-11,residual_small
weak_phase,SNHTP,gaussian,10,0.35,45,21,0.4666666666666667,0,17,3.813008769982013,stagnation
weak_phase,SNHTP,gaussian,10,0.35,45,21,0.4666666666666667,1,4,1.2320840160663083e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.35,45,21,0.4666666666666667,0,18,3.4925699221194035,stagnation
weak_phase,SNHTP,gaussian,10,0.35,45,22,0.4888888888888889,0,18,2.932998421948103,stagnation
weak_phase,SNHTP,gaussian,10,0.35,45,22,0.4888888888888889,0,17,5.307843999649462,stagnation
weak_phase,SNHTP,gaussian,10,0.35,45,22,0.4888888888888889,0,19,2.401164534365031,stagnation
weak_phase,SNHTP,gaussian,10,0.35,45,22,0.4888888888888889,0,17,4.769188167470871,stagnation
weak_phase,SNHTP,gaussian,10,0.35,45,23,0.5111111111111111,0,18,2.919452146743259,stagnation
weak_phase,SNHTP,gaussian,10,0.35,45,23,0.5111111111111111,0,17,4.13302078306834,stagnation
weak_phase,SNHTP,gaussian,10,0.35,45,23,0.5111111111111111,1,3,1.354720459652279e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.35,45,23,0.5111111111111111,1,4,3.907583430274331e-08,residual_small
weak_phase,SNHTP,gaussian,10,0.55,71,34,0.4788732394366197,1,4,1.5459778603535543e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.55,71,34,0.4788732394366197,1,3,2.3118911488314644e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.55,71,34,0.4788732394366197,1,3,2.0677337429085198e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.55,71,34,0.4788732394366197,0,18,4.38713693811603,stagnation
weak_phase,SNHTP,gaussian,10,0.55,71,35,0.49295774647887325,1,4,1.3792618596215383e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.55,71,35,0.49295774647887325,0,18,3.9001972862303558,stagnation
weak_phase,SNHTP,gaussian,10,0.55,71,35,0.49295774647887325,1,3,1.7311101832165423e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.55,71,35,0.49295774647887325,0,18,2.423789913981344,stagnation
weak_phase,SNHTP,gaussian,10,0.55,71,36,0.5070422535211268,1,3,1.5017071644229626e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.55,71,36,0.5070422535211268,0,18,2.686314230293496,stagnation
weak_phase,SNHTP,gaussian,10,0.55,71,36,0.5070422535211268,1,4,2.2210679071933254e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.55,71,36,0.5070422535211268,1,4,1.8772656193897413e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.75,96,58,0.6041666666666666,0,18,3.3706217319128493,stagnation
weak_phase,SNHTP,gaussian,10,0.75,96,58,0.6041666666666666,1,6,3.2981750480349865e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.75,96,58,0.6041666666666666,0,18,4.263176565449911,stagnation
weak_phase,SNHTP,gaussian,10,0.75,96,58,0.6041666666666666,0,20,1.577778197099472,stagnation
weak_phase,SNHTP,gaussian,10,0.75,96,59,0.6145833333333334,0,20,3.145092994140375,stagnation
weak_phase,SNHTP,gaussian,10,0.75,96,59,0.6145833333333334,0,20,3.1765765893797107,stagnation
weak_phase,SNHTP,gaussian,10,0.75,96,59,0.6145833333333334,0,20,2.588208463725947,stagnation
weak_phase,SNHTP,gaussian,10,0.75,96,59,0.6145833333333334,0,19,2.402344074042868,stagnation
weak_phase,SNHTP,gaussian,10,0.75,96,60,0.625,1,4,4.6991970206646254e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.75,96,60,0.625,0,18,3.217260889935333,stagnation
weak_phase,SNHTP,gaussian,10,0.75,96,60,0.625,0,19,1.2531802190800418,stagnation
weak_phase,SNHTP,gaussian,10,0.75,96,60,0.625,0,19,2.8044383815045744,stagnation
weak_phase,SNHTP,gaussian,10,0.9,116,71,0.6120689655172413,1,3,5.124117338223925e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.9,116,71,0.6120689655172413,1,4,4.578049458948512e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.9,116,71,0.6120689655172413,1,4,3.071213732529791e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.9,116,71,0.6120689655172413,0,18,4.238090614943499,stagnation
weak_phase,SNHTP,gaussian,10,0.9,116,72,0.6206896551724138,1,5,4.857962682607237e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.9,116,72,0.6206896551724138,0,20,1.4360778938041336,stagnation
weak_phase,SNHTP,gaussian,10,0.9,116,72,0.6206896551724138,1,4,3.4649289111954153e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.9,116,72,0.6206896551724138,1,3,3.8647749076751244e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.9,116,73,0.6293103448275862,1,4,4.912279343990279e-07,residual_small
weak_phase,SNHTP,gaussian,10,0.9,116,73,0.6293103448275862,0,18,4.307389389429307,stagnation
weak_phase,SNHTP,gaussian,10,0.9,116,73,0.6293103448275862,0,21,2.037681253141142,stagnation
weak_phase,SNHTP,gaussian,10,0.9,116,73,0.6293103448275862,1,5,5.267760754650142e-07,residual_small
weak_phase,SCoSaMP,gaussian,1,0.15,20,2,0.1,1,2,3.137116831713281e-16,residual_small
weak_phase,SCoSaMP,gaussian,1,0.15,20,2,0.1,0,18,0.521533473185058,stagnation
weak_phase,SCoSaMP,gaussian,1,0.15,20,2,0.1,1,2,7.351298813101385e-16,residual_small
weak_phase,SCoSaMP,gaussian,1,0.15,20,2,0.1,1,1,3.47014077196894e-16,residual_small
weak_phase,SCoSaMP,gaussian,1,0.15,20,3,0.15,1,2,8.442669438144051e-16,residual_small
weak_phase,SCoSaMP,gaussian,1,0.15,20,3,0.15,0,18,0.9240122347314469,stagnation
weak_phase,SCoSaMP,gaussian,1,0.15,20,3,0.15,1,2,8.772694031921661e-16,residual_small
weak_phase,SCoSaMP,gaussian,1,0.15,20,3,0.15,1,2,1.3894431173149066e-15,residual_small
weak_phase,SCoSaMP,gaussian,1,0.15,20,4,0.2,1,2,1.2073874784655124e-15,residual_small
weak_phase,SCoSaMP,gaussian,1,0.15,20,4,0.2,0,21,0.4310775702422368,stagnation
weak_phase,SCoSaMP,gaussian,1,0.15,20,4,0.2,1,2,8.494884005813982e-15,residual_small
weak_phase,SCoSaMP,gaussian,1,0.15,20,4,0.2,1,3,7.948593072086611e-16,residual_small
weak_phase,SCoSaMP,gaussian,1,0.35,45,10,0.2222222222222222,1,2,2.213054394898001e-11,residual_small
weak_phase,SCoSaMP,gaussian,1,0.35,45,10,0.2222222222222222,0,21,1.0834188300688747,stagnation
weak_phase,SCoSaMP,gaussian,1,0.35,45,10,0.2222222222222222,0,20,1.1521568813375946,stagnation
weak_phase,SCoSaMP,gaussian,1,0.35,45,10,0.2222222222222222,1,2,2.6445613845133313e-12,residual_small
weak_phase,SCoSaMP,gaussian,1,0.35,45,11,0.24444444444444444,0,22,1.1953365856468627,stagnation
weak_phase,SCoSaMP,gaussian,1,0.35,45,11,0.24444444444444444,1,3,1.2646765904030857e-08,residual_small
weak_phase,SCoSaMP,gaussian,1,0.35,45,11,0.24444444444444444,1,5,1.8954094148443834e-10,residual_small
weak_phase,SCoSaMP,gaussian,1,0.35,45,11,0.24444444444444444,1,3,9.906211754040535e-12,residual_small
weak_phase,SCoSaMP,gaussian,1,0.35,45,12,0.26666666666666666,1,9,1.6101777495098658e-08,residual_small
weak_phase,SCoSaMP,gaussian,1,0.35,45,12,0.26666666666666666,0,22,1.1167155197916223,stagnation
weak_phase,SCoSaMP,gaussian,1,0.35,45,12,0.26666666666666666,1,3,2.808949639838087e-11,residual_small
weak_phase,SCoSaMP,gaussian,1,0.35,45,12,0.26666666666666666,1,3,3.8667207555247535e-08,residual_small
weak_phase,SCoSaMP,gaussian,1,0.55,71,25,0.352112676056338,0,126,1.0962318848617851,slow_late_rate
weak_phase,SCoSaMP,gaussian,1,0.55,71,25,0.352112676056338,0,25,1.3011860260825658,stagnation
weak_phase,SCoSaMP,gaussian,1,0.55,71,25,0.352112676056338,0,28,1.7250505138667298,stagnation
weak_phase,SCoSaMP,gaussian,1,0.55,71,25,0.352112676056338,0,126,0.9273023592404739,slow_late_rate
weak_phase,SCoSaMP,gaussian,1,0.55,71,26,0.36619718309859156,0,127,1.310550560768054,slow_late_rate
weak_phase,SCoSaMP,gaussian,1,0.55,71,26,0.36619718309859156,0,126,1.3569722119701062,slow_late_rate
weak_phase,SCoSaMP,gaussian,1,0.55,71,26,0.36619718309859156,1,4,1.0874303537331902e-07,residual_small
weak_phase,SCoSaMP,gaussian,1,0.55,71,26,0.36619718309859156,1,8,9.075566703312631e-08,residual_small
weak_phase,SCoSaMP,gaussian,1,0.55,71,27,0.38028169014084506,1,7,6.165555428048358e-08,residual_small
weak_phase,SCoSaMP,gaussian,1,0.55,71,27,0.38028169014084506,0,127,1.0754137763331284,slow_late_rate
weak_phase,SCoSaMP,gaussian,1,0.55,71,27,0.38028169014084506,0,24,1.5601420009736418,stagnation
weak_phase,SCoSaMP,gaussian,1,0.55,71,27,0.38028169014084506,1,3,1.7200976191782957e-07,residual_small
